LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
90000.0,2,2,2,25,0,0,0,0,0,0,85083.50226689459,82875.8632012291,78652.01910791337,68339.59255138598,69520.92691717051,70054.74493874019,3761.884017899728,3065.383187440762,2627.258308268235,2590.729622478522,2701.806646614588,3285.388218033881,1
50000.0,1,2,2,27,1,0,0,0,0,0,50300.60685671632,49456.96328367205,47494.8887101062,47599.99874909189,48725.48169683511,46997.5765049271,2500.0,1467.0873026433123,1869.861300125872,2000.0,1822.5522976802852,1923.1525698615408,1
215084.88179595157,2,3,1,53,1,0,0,0,0,0,218560.2786014305,213794.0135435551,200376.7234911249,133351.76488962796,132898.48567899351,135242.57562004772,8532.572258794993,7525.384279174046,6000.0,5042.360638364359,5655.317735247931,4228.779551012109,1
48854.40848510793,1,2,2,41,1,2,2,0,0,0,44020.48495619448,44813.68886860925,43786.88463309179,44163.582741863975,45010.582172916016,50936.690540270596,1789.4759548403126,0.8019140604244495,1699.5614729462432,1637.243331519173,3433.802813147572,340.92803483188027,1
157670.85439110966,1,1,1,45,0,1,1,1,1,2,58236.44424524771,57707.984154196645,60549.054739212865,62150.36303281372,65280.56883761075,65415.82078528172,839.8899065658544,3758.99494613368,2883.5427195554835,4417.713597777417,1257.7386288007804,2906.8341756443865,1
20000.0,2,3,1,25,0,0,0,0,0,0,19020.659987302224,18066.979095464554,13228.417211728312,1139.1397295680838,274.5716586911956,0.0,3100.8735721782477,1017.1965732695296,845.8971980858869,0.0,823.7149760735866,0.0,1
121933.29534331342,1,2,1,33,0,-1,-1,-1,-1,1,1579.7922897885624,141.3238895962111,418.17178275869304,616.7212145169815,54120.70104939729,4700.493177882287,141.3238895962111,418.17178275869304,618.4611803259635,54120.70104939729,338.32668507984874,2215.897120647405,1
426593.87429510715,1,2,1,35,1,2,2,0,1,0,198024.78463867016,203282.12015922903,198393.21946704402,189494.88508569216,186588.6730927057,163940.30143237853,9994.540572133039,3890.162870455082,9731.956147028646,5086.0893777949805,6475.565652455426,2203.648557347986,1
290000.0,1,1,1,41,-1,-1,-2,-2,-1,-1,716.3142280111305,2172.4095458328256,394.2204270129495,-10.13760888064406,2658.068804440322,-343.15806060980145,2182.5471547134694,404.3580358935935,0.0,2727.511425272734,0.0,0.0,1
100000.0,1,2,1,43,-1,1,1,0,0,0,5961.020282660169,3927.586836137948,3326.913167287417,2014.5362984716057,500.91281105064616,1594.140567375556,230.91245481387534,651.5793574493382,219.4202840303144,0.2672597856642076,1512.6263327479726,589.5750871752421,1
30000.0,2,1,1,26,-1,-1,-1,-1,1,1,176.48847296340065,176.48847296340065,176.48847296340065,303.19228799413685,170.87501280381107,-689.8727416602087,176.48847296340065,176.48847296340065,303.19228799413685,44.17119777307488,133.70205603957643,6506.689435809993,1
264361.8425681293,1,1,1,34,0,0,0,0,0,0,155914.26596896164,140452.63086979027,137885.8025459372,115767.47807281757,100157.04613040463,49071.07956435748,4405.688529680368,5708.238448771363,8503.451814874832,2960.089140501617,32037.430059427275,1655.3039674568124,1
70000.0,2,2,1,33,2,1,1,1,2,2,19920.419635866943,19898.36880070128,21719.314243207908,22097.369978386883,22572.262714048942,23795.36869555078,600.1596977912106,2455.6296430713155,921.0553986973766,947.366760781574,1684.2110797394753,0.0,1
234701.68866182753,1,2,1,36,0,0,0,0,0,0,140483.24757485266,92306.15004967249,80340.93642969475,60343.339262103254,46444.95548459748,47744.736741867506,5724.120834396416,3344.2120051088805,2331.9733560383424,3308.7711082728442,3852.6266496370654,2617.5422165456885,1
40000.0,1,2,1,42,1,2,1,0,0,0,34975.12805666583,35144.43697848364,35196.899321092336,36228.18580321661,36214.796761757425,37214.16961200375,1035.8102655353043,760.2636056254125,1807.162053107061,1758.952566383826,2517.905132767652,964.1897344646957,1
360000.0,2,2,1,26,0,0,0,0,0,0,355669.8208858794,358417.4392710521,356158.0299237875,341453.52228924975,325875.33282775717,326381.8875317754,14409.662828053148,14409.662828053148,10034.601616132215,11722.412467711187,11815.815592507304,11725.198174941948,1
50000.0,1,2,2,23,2,0,0,0,0,0,48996.060103049575,49524.08640677714,49743.53718557619,55248.142357022094,10036.032203001345,9896.913431219898,2289.38684695077,2142.998166602129,1827.7828608908956,509.81259433699694,421.627421152031,419.853328170324,1
20000.0,1,2,2,24,1,2,0,0,0,0,19416.900024775634,18648.725192011156,19251.914996283656,19175.21949953221,19572.157944103223,19334.152623258775,0.0,1194.444815421533,652.4993806091711,1146.530810163204,499.8145255466251,935.1023878902599,1
373728.9983336011,2,1,1,32,0,0,-1,-1,-1,-1,131809.53366850322,46093.34890162185,28423.37315751095,27391.112752066467,14392.166778396499,6144.695427522668,17776.51327385958,7770.425516024517,14737.106771359979,14437.484256271036,6148.636077772629,15798.961443084909,1
260000.0,2,2,1,49,1,2,1,1,2,2,118224.63644616934,120495.3150917811,131135.6566833925,132312.217533143,144881.3261630526,145661.77230174537,2938.0052634472027,13953.251655955577,1877.6662133975096,13281.60450086516,1227.4253565248864,13281.60450086516,1
20000.0,1,2,1,46,1,2,2,1,0,0,8355.391636675196,10691.7683353964,10728.620403785135,11288.878147468035,12102.06884491049,12495.014838209694,2638.139488491024,446.6976419437169,1042.7907672634637,1000.0,638.1394884910242,1072.3721023017952,1
386759.5087173069,2,3,1,29,0,0,0,0,0,0,129898.57912809553,131480.57535628986,130976.41621203096,134773.42585545563,138377.6901107354,141107.1689934875,5129.619651307725,5500.0,6001.749865292654,9697.208494545155,5025.275832005006,5067.855887459594,1
130000.0,1,2,1,31,0,0,0,0,0,0,53467.332096375205,41816.92168814353,21610.750847127034,16590.688301389575,16967.234905930447,16855.054067972993,2932.860470760459,16005.949426140482,565.0983557659423,1687.6351004602461,1789.629168248985,1688.2929274775593,1
50000.0,1,2,1,29,0,0,0,0,0,0,37203.57689997281,38179.61953076802,39243.8119700533,40235.04263079521,41075.23727474978,41914.12820579789,1597.7456363673741,1679.0642334873933,1648.200761726344,1505.73523984547,1500.7926503834717,1565.094210856023,1
180000.0,2,2,2,27,-1,-1,-1,-1,-1,-1,396.3489711192081,396.3489711192081,396.3489711192081,396.3489711192081,396.3489711192081,730.6006909751139,396.3489711192081,396.3489711192081,396.3489711192081,396.3489711192081,730.6006909751139,62.09725126330233,1
50000.0,1,1,1,42,-1,-1,-1,-1,-1,-1,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,390.0,1
180000.0,1,1,1,30,-1,-1,0,0,-1,-1,1344.6984830712265,1041.2465015816401,1331.735964044135,496.69510457119463,707.9598905349613,1011.4185208907754,1041.2465015816401,927.1244569030493,176.37766141783527,707.9598905349613,1011.4185208907754,419.10778067056185,1
230000.0,1,2,1,40,0,-1,-1,0,0,0,244.0083612708993,244.0083612708993,257.65192876623655,257.65192876623655,257.65192876623655,712.4375119441472,244.0083612708993,257.65192876623655,244.0083612708993,244.0083612708993,698.7939444488098,626.5742699813493,1
60000.0,1,1,1,28,1,2,2,2,2,2,29722.511500774883,29101.528793700487,30211.22893828795,30904.11007678686,31662.533644014406,32692.125900793144,136.25091447436387,1700.5198707348313,1488.3189225619967,1400.0,1709.497283939345,1609.497283939345,1
50000.0,1,2,1,40,2,0,0,1,0,0,11012.590633501779,12433.590633501779,13806.682521811903,13471.678854137608,13462.712675322224,13421.838384816961,1967.9085749129176,1967.9085749129176,1024.0685688153117,1000.0,975.9314311846883,1887.680012195212,1
80000.0,1,1,1,35,0,0,0,1,0,0,81317.47009526305,80326.16649025361,81081.18053054935,79491.79787067717,79023.96639058884,78257.34518392353,2860.0832451268047,14114.690717041514,1949.3738246695518,3400.001382204921,3000.0,1915.005292391715,1
58179.324884257105,1,2,1,30,1,1,2,0,0,0,34171.19049551856,22242.12700511593,15914.28038239639,13720.671519131974,17118.79830953647,16697.84894078612,2147.3603382871916,142.27890372701435,908.9662442128553,5241.421520347508,1411.2905086463202,908.5092844216579,1
150000.0,2,1,2,29,-1,-1,-1,-1,-1,-2,2950.6019271721634,3451.975325082661,1766.6958089111095,593.482310230812,0.0,0.0,3372.879076788543,1766.6958089111095,547.6918052807287,0.0,0.0,383.38426369651,1
387150.3184155829,1,2,1,31,0,0,0,0,0,0,128559.44444994001,130526.73592340518,130728.65606740306,134523.81683160044,138438.1197592731,141498.6224392161,5455.949053506742,5642.484079220857,6000.0,8860.127366233146,5284.968158441714,5286.392999233922,1
50000.0,1,2,1,39,1,2,0,0,0,0,49960.016907727506,48862.24778551266,49550.02537496966,49089.800852075576,17368.75255168097,17878.602041344773,0.0,1542.2305316725965,2302.220644304496,1322.8805005426284,1000.0,988.3327416141859,1
210000.0,1,1,2,38,1,-2,-2,-1,-1,1,0.0,0.0,0.0,274.1189367238162,1033.9300467641717,903.1392669640583,0.0,0.0,274.1189367238162,1033.9300467641717,0.0,0.0,1
20000.0,1,2,1,50,0,0,0,0,0,0,19696.157560348027,20037.848533970937,19848.151701042738,19075.346305350173,19835.525438846526,19144.830478009444,1331.7833525168924,2839.502933661782,1879.0386890551233,1857.045723428782,4612.923804976394,0.0,1
140000.0,2,2,2,24,1,2,2,0,0,0,39790.811035404775,43509.81811794866,43000.302263085265,44181.284294595105,45869.43407653845,46929.624959569825,4685.541262808729,473.4217629469948,2199.850541498037,2688.7418606427364,1959.9925270749018,3534.7623944517973,1
30000.0,1,2,1,34,2,2,3,7,7,7,2400.0,2400.0,2400.0,2400.0,2400.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,1,2,2,34,0,1,1,1,0,0,17555.261780680146,17273.344996479813,18749.861307000556,18387.9601658198,19139.961425420453,37363.72436887033,2486.9557032450866,2561.2622759487085,1681.4910911221612,2222.8729450131436,924.2726543606427,1538.1014157213892,1
140000.0,1,1,1,36,0,1,0,0,0,0,150073.93958619368,147131.13129325205,124271.00128673794,93472.61671020479,90680.2248576882,91129.03808856996,2535.388826813464,5006.468242559679,4308.530319959964,4313.140117826898,4308.530319959964,12393.833519559608,1
70000.0,1,2,1,35,1,2,2,2,2,2,25351.05952747996,26274.702820390412,26815.016364465184,27640.6103936145,27326.88767394224,28887.337286920523,1643.3408217371841,1260.0449304231042,1566.5917826281598,433.4082173718403,2066.5917826281598,0.0,1
30000.0,1,2,1,28,0,0,0,0,2,1,23341.75984497054,24390.89379443958,25313.931608032854,28644.831458524703,28912.24378154008,28625.00362651062,1590.8306486774875,1469.7586480015646,3786.275151959324,1008.5490891478253,496.977466692741,1858.8833376331665,1
200000.0,2,1,1,42,-2,-2,-1,-1,-1,-1,0.0,0.0,17.518839325008685,0.0,1822.6680413195334,0.0,0.0,17.518839325008685,0.0,1822.6680413195334,0.0,0.0,1
150000.0,2,3,1,39,0,0,0,0,0,0,89052.50595369317,92537.42615899247,94367.6114094197,95731.10572673193,97370.38989482267,98663.98727959748,5257.572189582838,3631.590279308694,3463.697496570305,3534.594564610435,3576.845669811545,3440.2984891333517,1
30000.0,1,2,2,24,2,2,3,3,3,3,1050.0,1050.0,1050.0,1050.0,1050.0,1050.0,0.0,0.0,0.0,0.0,0.0,0.0,1
192395.07744040305,1,1,1,49,0,0,0,0,0,0,83557.24596452495,74341.3675806971,52340.64326619391,40497.22434657324,105727.17246473102,80263.35746935316,2554.493487768616,12651.836496531458,1075.3360499270088,40539.94950173138,33009.92686218653,5701.461186380808,1
20000.0,1,1,1,34,-1,0,-1,-1,0,0,1336.3789805423114,1272.734662149624,588.3905013329155,2387.362929696171,1054.007896746175,545.929331133633,1150.9504267428904,588.3905013329155,2387.362929696171,320.0362404442908,416.047112577578,815.6753801241248,1
30000.0,2,2,1,34,2,3,2,2,2,2,26842.30630932245,26103.10872174662,25379.608763500055,25708.818413196743,24998.018216264158,26622.418807061917,0.0,1919.98030674145,1040.009846629275,0.0,2060.8085665674694,0.0,1
10000.0,1,2,2,22,1,2,2,2,0,0,6935.056524706954,6676.498332471654,8912.042927999617,8580.969471528633,9011.659782819474,8979.68471011626,0.0,2444.1807764700243,0.0,494.7524371723759,98.80002564805712,530.0281341131914,1
92049.64640548997,2,3,1,48,2,2,1,-1,0,0,103998.09918030199,94007.36030587443,91738.02374680652,70510.57287677015,56811.368643332586,58358.94859199294,0.0,2570.1508823234913,94254.61104603898,2151.5095007739774,2528.2790200590716,2501.5128296242215,1
50367.88916718831,1,2,2,24,2,0,0,0,0,0,57425.210399874755,58965.79572986849,60620.765981903576,53781.89507958667,20148.836950469667,19019.75610388229,2518.3944583594152,3003.678891671883,4929.536509392674,986.4248897307515,845.886226675013,987.6389239824729,1
10000.0,1,1,2,22,1,1,2,0,0,1,6907.384215925587,9314.711648641915,8950.992494669803,10035.519730093016,10007.024638939532,9793.115689367465,2686.0220108868702,0.0,1233.7439823255381,965.1478967751585,72.59846105118174,536.945781705436,1
148717.4488787958,1,1,1,36,-1,-1,-1,-1,-1,-1,905.4382053708295,472.6823601702627,12716.497868816028,12882.970907192594,9895.619025489275,8322.690157661047,494.27935142772327,12872.343572806943,12940.506069792647,9941.821504546893,8359.30344295199,3656.79663424415,1
300000.0,1,1,1,42,0,-1,-1,-1,0,-1,26.5230189492012,154.96855984100125,-49.29297366888136,1036.5084452450797,849.704565333389,3097.968271417617,204.2615335098826,0.0,1085.801418913961,172.24215798671185,3097.968271417617,0.0,1
414315.3282733361,1,1,2,34,-1,-1,0,0,1,1,15628.800808426786,40283.78786483552,18551.722009549645,44744.99764849257,49436.34880986619,35029.80100463099,28669.758832499847,4618.613001111634,27095.474762662263,9543.552182224057,11703.604825446135,2385.8880455560143,1
50000.0,1,2,1,51,1,0,0,0,2,2,35740.92752031602,36770.87280031011,37388.29472021687,39170.26495947343,39960.66831945529,40766.53327945613,1904.5401599966247,1525.421919906754,2531.4167993818764,1570.591359971309,1611.3503999915615,0.0,1
52743.34236309991,1,1,2,47,0,0,0,0,0,0,3356.204157066292,3784.0432172958344,13507.761512952386,11462.51526367918,8191.118945593157,9460.86043758049,1091.097568242211,10505.418718654466,1603.9549323283973,658.6434611511787,3783.172536014941,1790.7425818385077,1
50000.0,1,2,2,44,0,0,0,0,0,0,49316.881669792,50272.73959556326,47470.5145530693,19615.207138100992,19537.43232954267,19969.25638284834,2146.484702192107,1344.338457427251,688.4838085057954,709.1128191424169,917.7424255699126,619.6616915204677,1
220000.0,2,1,2,33,0,0,0,0,0,0,5181.1938839318345,5086.229865881344,5129.259209568309,5479.347599958981,5603.231440864625,5410.5643689801245,3778.924347139753,3883.209412099045,4251.2015581829955,3978.3343024335345,3855.4424279469517,2916.9121276036367,1
50000.0,1,2,1,49,0,0,0,0,0,0,48906.456266060224,45384.68236829528,27748.247002042383,19298.80272781263,15812.131278300065,16029.27146457698,2035.7931880006374,1246.1538829902809,3862.2078273968905,675.1874641134428,722.9105589756225,603.6118539334001,1
40000.0,2,2,1,34,1,1,1,1,1,0,25693.935592359183,26471.519899605995,26175.57375494311,28308.00236916341,27877.23503274782,28459.745355852832,1500.0,348.60732262023566,2574.633165554447,255.64536992150613,1146.4809763493647,2121.1141419038113,1
10000.0,1,2,2,47,0,0,0,0,0,0,7658.401799051946,8562.214977218906,9345.620588095755,9736.984651698765,9974.762635633391,9740.232866736742,1260.2149772189068,1200.0998144588364,762.3967166187438,285.3691460362133,195.11516276007052,127.55215604435092,1
20000.0,1,2,1,40,0,0,0,0,0,2,6307.548983177992,7313.05778823499,8333.16806349399,9403.929731203007,9991.544196943976,10090.746794030005,1133.2706444250023,1144.4486237049998,1214.2102914140169,758.0454793319738,254.76149605002922,0.0,1
142098.864527935,2,2,1,37,0,1,1,0,0,0,105488.83145137528,104632.82548088291,100963.19060412874,37849.12279607713,37905.11665875225,36174.64068041404,4292.747102693426,1624.4734530565656,1543.008545353693,1719.8947140618775,1168.0004013381367,1187.803876296677,1
80000.0,2,2,1,43,0,0,-1,-1,-1,-1,556.3856160610642,276.49875966735834,276.49875966735834,23072.721887426665,1578.3749267663902,1447.086178620424,0.0,279.88685639370584,23076.109984153016,1578.3749267663902,1447.086178620424,6658.436547745648,1
30000.0,2,2,1,35,0,0,0,0,0,0,27793.27963565685,28570.125119954275,26511.652741862217,24985.409042126208,26136.41720858485,25411.785086155,1812.0870593530642,1530.2176483826604,1483.2394132209265,1530.2176483826604,1530.2176483826604,1459.0248687931125,1
106511.52450635479,2,2,1,38,0,0,0,0,-1,-1,25387.124428650706,4714.138063552656,2560.547022953947,1407.1404458232719,1119.3310626423897,102758.06605110393,2022.7792202053824,1749.4764706814371,1407.1404458232719,1119.3310626423897,103045.86527932966,4546.4981858261235,1
200000.0,2,2,1,42,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50000.0,2,2,1,36,2,2,7,7,7,6,2464.8901096821087,2464.8901096821087,2464.8901096821087,2464.8901096821087,2464.8901096821087,2205.3296709536744,0.0,0.0,0.0,0.0,0.0,0.0,1
120000.0,2,2,2,28,0,0,0,-2,-2,-2,91.31096229162148,91.31096229162148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
70000.0,1,2,1,39,3,3,3,3,3,3,59704.60906927175,60699.55648332117,62232.961028221536,63247.31658985976,64324.37981087331,65756.65195552829,2574.251013316352,3109.9715244971826,2643.3020403186993,2707.5899816733186,2854.2134616987905,584.8200366533628,1
30000.0,2,2,2,27,1,2,2,0,0,0,15152.9885010769,16523.606248155716,17039.047359310785,17426.564282096362,18362.235494157634,18876.71655655553,1926.5900071793271,1088.0919913848074,970.6360028717309,1397.226010051058,970.6360028717309,970.6360028717309,1
156029.8023519738,1,1,1,31,1,2,1,1,1,0,74307.99598114565,74136.1870923882,69867.84095069078,56828.05722483877,37743.78332943993,24712.21742921636,4242.915232390606,680.5148321439256,2577.8222206727014,602.9802351973801,1997.80452543917,841.1721050962267,1
150000.0,2,1,1,35,-1,-1,-1,-1,-1,-1,683.4251383038431,42.20759205573347,42.20759205573347,42.20759205573347,95.43847275832516,1808.0758086009696,42.20759205573347,42.20759205573347,42.20759205573347,95.43847275832516,1808.0758086009696,11340.206624916764,1
60000.0,2,2,1,29,1,0,0,0,0,0,60507.41096337674,59343.06508294229,60144.782335837226,58100.52461873344,59166.86603640348,60633.0177950883,3487.7072002888867,2988.1603237027325,1015.7570012943879,2000.0292337686353,2000.906246827692,1015.6692999884822,1
30000.0,2,1,1,31,0,0,0,2,2,2,26079.088471191335,27170.649163402533,30010.652927213123,28862.391052650062,30285.81552999615,28933.193511398025,1851.3023360371928,3687.609949657968,0.0,2335.6476496295413,24.991204027362542,1659.3189256744363,1
70000.0,1,1,2,27,0,0,0,2,2,1,383.47577275052754,1106.1570057525923,3554.7272770657796,3433.6985054914044,2031.1288650623458,2058.63083812716,746.7654288702365,2649.259283473226,72.95406903756903,0.0,58.4567860877957,3649.259283473226,1
120000.0,1,1,1,34,1,2,2,2,2,0,117184.76378610704,119691.84828042827,115701.69421145314,117780.69675221035,112951.13432590825,112480.939093262,10852.058183556366,344.38254493309023,9609.054472562146,0.0,4995.3946168260345,3852.058183556366,1
120000.0,2,2,1,44,-1,-1,-2,-2,-2,-2,4781.169654898473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
149447.36790283927,2,1,2,27,0,0,0,0,0,0,85403.76605744181,89003.98699212803,92194.57354315284,82819.79995667737,76875.1056974207,80509.61865606239,5276.7028910483805,4781.047163104916,4939.210469312319,5000.0,4944.736790283926,5000.0,1
30000.0,2,2,1,25,0,0,0,2,2,2,29508.22076756644,27408.922167388173,30678.83876238861,29883.55579224176,31222.79585918852,30477.83627057975,1328.9539258127832,4047.1929960360017,0.0,2693.6836859349773,0.0,1359.0803244206845,1
100000.0,1,2,1,47,2,0,0,2,3,2,56614.31944052315,57831.47055749007,61658.35260625615,63752.15961509353,62459.91498959205,63722.77103862316,2411.5111696692284,5089.925535538479,3705.0372322307603,0.0,2451.7985107107697,2451.7985107107697,1
153522.810807058,2,1,2,26,1,0,0,0,0,0,61075.75139963688,54532.215266425286,44086.320326780544,37208.410939436464,30758.118351439764,25414.136293516553,1560.7060323656322,1728.8436323100905,1287.9446269621033,935.4157402418161,2000.0,3778.6414931929944,1
100000.0,1,1,2,31,0,0,1,2,2,2,19624.39237556792,23572.62841475185,25494.422514007238,26459.02397725458,26848.333191543414,27900.04334097804,4301.726964277915,2454.6254699316537,1527.2247180410077,1129.1277161685607,1558.1674154123023,638.20262218223,1
68096.47771639687,1,1,2,45,0,0,0,0,0,0,63065.908677499625,58682.39908604012,57171.19603609431,25704.795887180517,29078.0702865197,26150.102479887068,2992.3859108655874,8432.279872859925,6667.915105934526,4370.167349652694,1019.0352228360314,985.1525261878955,1
100000.0,1,2,2,32,0,0,2,2,0,0,1657.5638517882555,1192.1061029002685,1122.769995990239,1741.4163936498871,1893.5891446932676,13940.587491119535,580.6243560304104,0.0,696.8452955781861,231.96153738708287,12306.1368503409,0.0,1
220000.0,1,1,1,35,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
20000.0,1,2,1,32,1,1,1,2,2,2,12298.01937959959,12136.76291195452,14254.347731086596,13717.911428472155,14778.836695329961,14413.709300558847,260.9075653610558,2565.226891340264,0.0,1265.226891340264,0.0,1391.2885144328934,1
70000.0,1,1,2,31,1,2,1,1,0,0,23198.081427545472,22531.43631437944,25389.922963639285,24990.409154989437,26634.59967800462,25014.458031766535,0.0,3313.425447248471,264.067135673665,2000.0,735.932864326335,1283.6081037135164,1
260000.0,2,2,1,36,0,0,-1,0,0,0,1889.4388662650404,6133.318947397956,6446.0837608030015,6534.26624299508,4791.245085552064,7002.250797880733,6116.27326878609,6446.0837608030015,791.7919815160725,104.15662754339097,2264.2080184839274,2033.1774666295696,1
120000.0,2,1,2,31,-1,-2,-1,-1,-1,-1,115.10296898418909,115.10296898418909,4017.59902332313,3889.1912645979137,6729.725546317343,3726.80624598533,115.10296898418909,4017.59902332313,4098.020936897799,6729.725546317343,3726.80624598533,53.35078074816624,1
50000.0,1,2,1,25,0,0,0,0,0,0,43404.61190372569,40025.365970797844,34951.81305322896,19621.049998469323,19532.56786049086,18320.994161800885,1797.9506510376805,1597.2986654492886,1295.1134331284975,1377.0562067633111,731.5359807845225,776.7827255961198,1
70000.0,1,1,2,48,1,2,0,0,1,1,38242.82769058514,37367.76488816504,38081.23233993452,42497.902341384004,43305.93891407589,44084.17104292951,35.095125645300705,1620.0640689054496,5071.004460547576,1803.50951256453,1619.3023191049153,1892.98097487094,1
100000.0,1,2,1,42,1,1,0,0,0,0,94099.72709026074,90286.17602713869,89844.53980386119,83826.84351892675,71192.4847268405,69802.99796689754,942.8662127657603,4328.383890584754,2924.5689267195735,2791.0458927072946,2758.428493303671,2034.041826502387,1
140000.0,2,1,1,31,0,-1,-1,-1,0,-1,73.6789521703777,-83.50913865569191,-458.1992845611463,836.5129148733149,355.17673012041973,321.56935240763687,210.70511585815396,101.95408831846159,1783.3478793996917,0.0,533.2507770838324,300.9190364308533,1
30000.0,1,2,1,44,0,0,1,0,0,1,2438.1954473073038,4769.860698167581,3162.884656314959,3515.63731095194,3686.549309833287,2354.752920295191,4237.462503398532,1152.1668440314893,2657.3768916476747,2592.89222212761,1129.8569820648318,1576.965423304699,1
50000.0,2,1,2,26,2,1,1,1,1,1,33372.81922627679,34504.38350674473,35068.33718063086,35713.12638487298,36484.5526857275,37244.411174110006,1971.4944076602094,1428.5966571719878,1523.5760538148645,1465.4932303255166,1475.7809628992757,1163.2266897762274,1
20000.0,1,2,2,34,3,3,2,0,0,0,12081.021276060625,11606.520287186448,11413.342629636521,11411.942985099671,11470.998022251646,12452.669437286211,0.0,288.69808410570596,276.3253090726043,286.6359549335224,1228.6310410942754,2574.93609351207,1
238253.63676147204,1,1,2,29,2,0,0,-1,0,0,237341.5257040168,238967.5574934511,-2531.0223654901815,199334.12300044126,168584.8399239668,167383.46983906504,8787.515359550544,1533.8806607070562,203956.041787564,6022.0,5922.3457027820605,4553.336474648043,1
50000.0,2,2,2,47,1,1,2,1,1,1,44547.98650406345,46929.12557740982,45582.32505777226,46501.967450953,29215.40855947978,28344.10241051868,3314.521001751307,0.0,2534.229359122012,421.40754908452584,1564.2168013810299,385.16137414154747,1
20000.0,2,1,2,28,0,0,0,-1,-1,-2,10423.264903927777,2909.0356625871677,2341.4554945427044,4430.279016304468,0.0,0.0,1034.854799678667,562.1741883655952,6771.734510847173,0.0,0.0,0.0,1
170000.0,1,1,1,38,-1,-1,-1,-1,-1,-1,820.5673480033258,140.6378959042921,140.6378959042921,140.6378959042921,140.6378959042921,1177.6286880481125,185.14208406713107,185.14208406713107,185.14208406713107,185.14208406713107,1222.1328762109515,185.14208406713107,1
250134.15647824886,1,2,1,38,1,0,0,1,0,0,108861.17915264796,113451.23115280646,112337.32969293864,111646.21583746813,104986.87130289203,106507.15421859929,8238.297518458015,3548.981598682753,1990.141873054577,3649.6657959073123,3593.9237800094184,3648.1859193790497,1
170000.0,2,2,1,30,0,0,0,0,0,0,17751.067343578194,19049.01124480591,19726.981955209794,17406.34424030086,18017.929969594545,12555.642819527508,1961.5062526516977,1307.4515802091887,225.28165115524928,767.0323486629782,474.9846420370544,0.0,1
230000.0,1,1,1,56,0,0,0,0,0,0,205681.5064224808,204649.3377648851,203177.21874387015,201636.31254742132,199123.87590854813,193691.0940452381,7710.46431281218,7407.848234609134,7172.391831042398,5831.425407445315,6803.822533771469,9343.884301167465,1
10000.0,1,1,2,25,2,0,0,2,0,0,5701.336240867259,6877.173401047594,9192.284050371338,8894.929141318096,9356.924916826925,9480.386319117595,1277.3256796393296,2592.4363289630724,0.0,973.3611773851394,417.78708192999926,227.6388910197189,1
50000.0,1,1,2,23,2,2,1,0,0,0,7434.523980660845,7170.974260143709,7958.46366722761,8782.008970884419,9280.794492640967,9288.439100168283,0.0,1062.1385686353067,962.6447446910793,642.2883165851949,224.28597099126736,1044.8381742660945,1
228440.81976055994,1,2,1,35,0,0,0,0,0,0,139667.29983529498,94901.28020924791,83978.3447396087,62913.582467796135,43875.651409239785,44058.49365452367,5201.964368030698,3485.0815553874017,2467.8342111958495,3230.510247006999,3383.061482041995,2461.0204940139984,1
80000.0,1,2,2,35,2,0,0,0,0,0,76070.87016057051,79290.4568035852,78877.70052902069,68463.74004161959,49453.29220342153,48602.9077372199,4814.161625501731,1638.4049713417273,2612.8216032110995,2572.193031978487,1648.8168513464013,866.9887190678476,1
20000.0,1,1,2,25,0,2,2,2,2,2,15426.262733204854,16184.077452843077,15745.06462455045,17325.792897157688,16911.08172894062,17656.807452327124,1300.0,118.5280361776828,1881.4719638223173,0.0,1294.5228966417342,71.1168217066097,1
10000.0,1,2,2,42,0,0,0,0,0,0,9231.794098097318,8514.99017822182,7722.147067623866,7554.784336563052,7008.666651940377,0.0,1304.1666750338768,1317.2647140920626,1818.6274411366155,119.51960640594588,0.0,0.0,1
80000.0,1,2,2,36,0,0,0,0,0,1,25646.21192509514,26920.089468732018,27252.50464147939,28405.702928209234,26941.622886898254,24890.188381570137,2927.577138657187,878.6586966094881,2111.2901164883897,1374.3146655459175,742.7122278530737,1327.5827217805024,1
50000.0,1,2,1,41,0,0,0,0,0,0,27638.711862250242,28784.929137638355,30265.730318579805,30914.357444412326,31532.996888601843,32212.172541821725,1691.3020118058325,2167.8504967813183,1450.4622564764975,1170.3158646559714,1234.4915178758529,1801.5408549216581,1
